ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Runtime Rules,Security Rules,Size Metric Rules
L119,MainActivity,com.mustafaferhan.debuglog_demo.MainActivity,L106,L103,C:\Users\User\Desktop\sa_proj\temp_repo_dir3\DebugLog-Demo\src\com\mustafaferhan\debuglog_demo\MainActivity.java,12,1,42,2,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,5,9,1.0,0.148148,4,4,1,0,0.148148,4,0,0,0,0,0,23,31,0,0,0,0,4,0,0,0,4,11,0,0,0,23,31,0,0,0,0,4,0,0,0,4,11,0,0,0,0,0,11,0,2,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0
L166,DebugLog,com.mustafaferhan.debuglog.DebugLog,L159,L103,C:\Users\User\Desktop\sa_proj\temp_repo_dir3\LibDebugLog\src\com\mustafaferhan\debuglog\DebugLog.java,24,1,106,2,0,0,0,0,0,0,0,0,1,1,1,16,0,1,4,0,10,0.125,0.115942,8,6,1,7,0.115942,8,0,0,0,0,0,61,83,3,1,3,1,10,0,7,0,10,36,0,7,0,61,83,3,1,3,1,10,0,7,0,10,36,0,7,0,0,0,21,1,21,2,0,14,0,0,0,1,21,0,0,0,0,5,0,0,0
